1472890867 5077.0 1440 312715 2948825 GNAME=wulin UNAME=wulin 1472804357 1472804357 1441.83333333 1.00127314815
1476398115 3788.0 59 171765 3012906 GNAME=worley UNAME=worley 1476396356 1476396356 29.3166666667 0.496892655367
1468530471 4096.0 59 8530 2881886 GNAME=worley UNAME=worley 1468527883 1468527883 43.1333333333 0.731073446328
1477672861 6936.0 59 14604 3037972 GNAME=worley UNAME=worley 1477671040 1477671040 30.35 0.514406779661
1468871227 4748.0 120 59052 2886261 GNAME=worley UNAME=worley 1468866620 1468866620 76.7833333333 0.639861111111
1468574649 4096.0 45 40367 2882211 GNAME=worley UNAME=worley 1468572620 1468572620 33.8166666667 0.751481481481
1468223190 8192.0 45 14597 2876611 GNAME=worley UNAME=worley 1468220964 1468220964 37.1 0.824444444444
1468608091 4096.0 59 13065 2883200 GNAME=worley UNAME=worley 1468605457 1468605457 43.9 0.74406779661
1477731496 6936.0 59 47960 3038835 GNAME=worley UNAME=worley 1477729594 1477729594 31.7 0.537288135593
1475740297 3750.0 59 196964 3002558 GNAME=worley UNAME=worley 1475738327 1475738327 32.8333333333 0.556497175141
1473108000 5077.0 720 140578 2956236 GNAME=wulin UNAME=wulin 1473073430 1473073430 576.166666667 0.800231481481
1473093677 5077.0 1440 97178 2956234 GNAME=wulin UNAME=wulin 1473029975 1473029975 1061.7 0.737291666667
1478880124 3852.0 59 2492 3060538 GNAME=worley UNAME=worley 1478878758 1478878758 22.7666666667 0.385875706215
1478231132 3750.0 59 10421 3048843 GNAME=worley UNAME=worley 1478229686 1478229686 24.1 0.408474576271
1468125088 8192.0 45 43069 2875310 GNAME=worley UNAME=worley 1468122989 1468122989 34.9833333333 0.777407407407
1467994683 4096.0 59 146 2873997 GNAME=worley UNAME=worley 1467992619 1467992619 34.4 0.583050847458
1478820219 7448.0 180 5688 3059028 GNAME=worley UNAME=worley 1478810961 1478810961 154.3 0.857222222222
1469332328 4748.0 120 36834 2895792 GNAME=worley UNAME=worley 1469328739 1469328739 59.8166666667 0.498472222222
1479099425 3852.0 75 4766 3063796 GNAME=worley UNAME=worley 1479096209 1479096209 53.6 0.714666666667
1468791258 4748.0 59 31815 2885693 GNAME=worley UNAME=worley 1468788013 1468788013 54.0833333333 0.916666666667
1469820792 4748.0 120 58388 2905700 GNAME=worley UNAME=worley 1469816496 1469816496 71.6 0.596666666667
1478832107 3852.0 59 4046 3059835 GNAME=worley UNAME=worley 1478830765 1478830765 22.3666666667 0.379096045198
1473651907 4236.0 240 90217 2966236 GNAME=pwjones UNAME=pwjones 1473637408 1473637408 241.65 1.006875
1477479515 7448.0 59 32371 3033801 GNAME=worley UNAME=worley 1477477587 1477477587 32.1333333333 0.544632768362
1468514233 4096.0 59 5428 2881472 GNAME=worley UNAME=worley 1468511497 1468511497 45.6 0.772881355932
1476039797 3788.0 59 53953 3009123 GNAME=worley UNAME=worley 1476037710 1476037710 34.7833333333 0.589548022599
1473481107 4236.0 45 1064 2964932 GNAME=pwjones UNAME=pwjones 1473478337 1473478337 46.1666666667 1.02592592593
1475508362 3750.0 59 137166 2999498 GNAME=worley UNAME=worley 1475506221 1475506221 35.6833333333 0.604802259887
1468574724 4096.0 30 22350 2882649 GNAME=worley UNAME=worley 1468572840 1468572840 31.4 1.04666666667
1477258326 7448.0 59 17673 3030091 GNAME=worley UNAME=worley 1477256718 1477256718 26.8 0.454237288136
1468467813 4096.0 59 20220 2880292 GNAME=worley UNAME=worley 1468465129 1468465129 44.7333333333 0.758192090395
1465287516 5076.0 1440 280854 2822704 GNAME=wulin UNAME=wulin 1465201020 1465201020 1441.6 1.00111111111
1477846646 7448.0 59 1164 3041952 GNAME=worley UNAME=worley 1477844864 1477844864 29.7 0.503389830508
1478858808 3852.0 59 20757 3059941 GNAME=worley UNAME=worley 1478857331 1478857331 24.6166666667 0.417231638418
1477582341 5077.0 180 264 3036498 GNAME=wulin UNAME=wulin 1477577378 1477577378 82.7166666667 0.459537037037
1468871198 4748.0 120 59314 2886256 GNAME=worley UNAME=worley 1468866593 1468866593 76.75 0.639583333333
1472329960 4096.0 59 1879 2946649 GNAME=worley UNAME=worley 1472327684 1472327684 37.9333333333 0.642937853107
1467096809 8200.0 59 135447 2858570 GNAME=worley UNAME=worley 1467095286 1467095286 25.3833333333 0.430225988701
1478717832 4774.0 45 7754 3056627 GNAME=jwolfe UNAME=jwolfe 1478715045 1478715045 46.45 1.03222222222
1468315031 4096.0 59 22487 2878075 GNAME=worley UNAME=worley 1468312542 1468312542 41.4833333333 0.703107344633
1466023826 5400.0 60 18937 2841225 GNAME=imn UNAME=imn 1466021638 1466021638 36.4666666667 0.607777777778
1469785035 5077.0 75 124950 2903279 GNAME=wulin UNAME=wulin 1469780438 1469780438 76.6166666667 1.02155555556
1468643560 4096.0 59 31622 2883705 GNAME=worley UNAME=worley 1468641083 1468641083 41.2833333333 0.699717514124
1468641042 4096.0 59 30171 2883704 GNAME=worley UNAME=worley 1468639604 1468639604 23.9666666667 0.406214689266
1477676738 5076.0 120 85226 3036785 GNAME=wulin UNAME=wulin 1477676680 1477676680 0.966666666667 0.00805555555556
1477649603 7448.0 59 60257 3036706 GNAME=worley UNAME=worley 1477647767 1477647767 30.6 0.518644067797
1478986169 3852.0 240 4509 3061965 GNAME=worley UNAME=worley 1478971707 1478971707 241.033333333 1.00430555556
1469757155 4748.0 120 3440 2905579 GNAME=worley UNAME=worley 1469754294 1469754294 47.6833333333 0.397361111111
