# <number of nodes> <number of jobs> <execution time> <total number of jobs>
535 0 0 14970
536 0 0 14970
537 0 0 14970
538 0 0 14970
539 0 0 14970
540 0 0 14970
541 0 0 14970
542 0 0 14970
543 0 0 14970
544 0 0 14970
545 0 0 14970
546 0 0 14970
547 0 0 14970
548 0 0 14970
549 0 0 14970
550 0 0 14970
551 0 0 14970
552 0 0 14970
553 0 0 14970
554 0 0 14970
555 0 0 14970
556 0 0 14970
557 0 0 14970
558 0 0 14970
559 0 0 14970
560 0 0 14970
561 0 0 14970
562 0 0 14970
563 0 0 14970
564 0 0 14970
565 0 0 14970
566 0 0 14970
567 0 0 14970
568 0 0 14970
569 0 0 14970
570 0 0 14970
571 0 0 14970
572 0 0 14970
573 0 0 14970
574 0 0 14970
575 0 0 14970
576 0 0 14970
577 0 0 14970
578 0 0 14970
579 0 0 14970
580 0 0 14970
581 0 0 14970
582 0 0 14970
583 0 0 14970
584 0 0 14970
585 0 0 14970
586 0 0 14970
587 0 0 14970
588 0 0 14970
589 0 0 14970
590 0 0 14970
591 0 0 14970
592 0 0 14970
593 0 0 14970
594 0 0 14970
595 0 0 14970
596 0 0 14970
597 0 0 14970
598 0 0 14970
599 0 0 14970
600 7 1403.76666667 14970
601 0 0 14970
602 0 0 14970
603 0 0 14970
604 0 0 14970
605 0 0 14970
606 0 0 14970
607 0 0 14970
608 0 0 14970
609 0 0 14970
610 0 0 14970
611 0 0 14970
612 0 0 14970
613 0 0 14970
614 0 0 14970
615 0 0 14970
616 0 0 14970
617 0 0 14970
618 0 0 14970
619 0 0 14970
620 0 0 14970
621 0 0 14970
622 0 0 14970
623 0 0 14970
624 0 0 14970
625 0 0 14970
626 0 0 14970
627 0 0 14970
628 0 0 14970
629 0 0 14970
630 0 0 14970
631 0 0 14970
632 0 0 14970
633 0 0 14970
634 0 0 14970
635 0 0 14970
636 0 0 14970
637 0 0 14970
638 0 0 14970
639 0 0 14970
#640 19 16656.9333333 14970
641 0 0 14970
642 0 0 14970
643 0 0 14970
644 0 0 14970
645 0 0 14970
646 0 0 14970
647 0 0 14970
648 0 0 14970
649 0 0 14970
650 0 0 14970
651 0 0 14970
652 0 0 14970
653 0 0 14970
654 0 0 14970
655 0 0 14970
656 0 0 14970
657 0 0 14970
658 0 0 14970
659 0 0 14970
660 0 0 14970
661 0 0 14970
662 0 0 14970
663 0 0 14970
664 0 0 14970
665 0 0 14970
666 0 0 14970
667 0 0 14970
668 0 0 14970
669 0 0 14970
670 0 0 14970
671 0 0 14970
672 0 0 14970
673 0 0 14970
674 0 0 14970
675 2 85.7 14970
676 0 0 14970
677 0 0 14970
678 0 0 14970
679 0 0 14970
680 0 0 14970
681 0 0 14970
682 0 0 14970
683 0 0 14970
684 0 0 14970
685 0 0 14970
686 0 0 14970
687 0 0 14970
688 0 0 14970
689 0 0 14970
690 0 0 14970
691 0 0 14970
692 0 0 14970
693 0 0 14970
694 0 0 14970
695 0 0 14970
696 0 0 14970
697 0 0 14970
698 0 0 14970
699 0 0 14970
700 0 0 14970
701 0 0 14970
702 0 0 14970
703 0 0 14970
704 0 0 14970
705 0 0 14970
706 0 0 14970
707 0 0 14970
708 0 0 14970
709 0 0 14970
710 0 0 14970
711 0 0 14970
712 0 0 14970
713 0 0 14970
714 0 0 14970
715 0 0 14970
716 0 0 14970
717 0 0 14970
718 0 0 14970
719 0 0 14970
720 0 0 14970
721 0 0 14970
722 0 0 14970
723 0 0 14970
724 0 0 14970
725 0 0 14970
726 0 0 14970
727 0 0 14970
728 5 357.55 14970
729 0 0 14970
730 0 0 14970
731 0 0 14970
732 0 0 14970
733 0 0 14970
734 0 0 14970
735 0 0 14970
736 0 0 14970
737 0 0 14970
738 0 0 14970
739 0 0 14970
740 0 0 14970
741 0 0 14970
742 0 0 14970
743 0 0 14970
744 0 0 14970
745 0 0 14970
746 0 0 14970
747 0 0 14970
748 0 0 14970
749 0 0 14970
750 1 47.2833333333 14970
751 0 0 14970
752 0 0 14970
753 0 0 14970
754 0 0 14970
755 0 0 14970
756 0 0 14970
757 0 0 14970
758 0 0 14970
759 0 0 14970
760 0 0 14970
761 0 0 14970
762 0 0 14970
763 0 0 14970
764 0 0 14970
765 0 0 14970
766 0 0 14970
767 0 0 14970
768 0 0 14970
769 0 0 14970
770 0 0 14970
771 0 0 14970
772 0 0 14970
773 0 0 14970
774 0 0 14970
775 0 0 14970
776 0 0 14970
777 0 0 14970
778 0 0 14970
779 0 0 14970
780 0 0 14970
781 0 0 14970
782 0 0 14970
783 0 0 14970
784 0 0 14970
785 0 0 14970
786 0 0 14970
787 0 0 14970
788 0 0 14970
789 0 0 14970
790 0 0 14970
791 0 0 14970
792 0 0 14970
793 0 0 14970
794 0 0 14970
795 0 0 14970
796 0 0 14970
797 0 0 14970
798 0 0 14970
799 0 0 14970
800 0 0 14970
801 0 0 14970
802 0 0 14970
803 0 0 14970
804 0 0 14970
805 0 0 14970
806 0 0 14970
807 0 0 14970
808 0 0 14970
809 0 0 14970
810 0 0 14970
811 0 0 14970
812 0 0 14970
813 0 0 14970
814 0 0 14970
815 0 0 14970
816 0 0 14970
817 0 0 14970
818 0 0 14970
819 0 0 14970
820 0 0 14970
821 0 0 14970
822 0 0 14970
823 0 0 14970
824 0 0 14970
825 0 0 14970
826 0 0 14970
827 0 0 14970
828 0 0 14970
829 0 0 14970
830 0 0 14970
831 0 0 14970
832 0 0 14970
833 0 0 14970
834 0 0 14970
835 0 0 14970
836 0 0 14970
837 0 0 14970
838 0 0 14970
839 0 0 14970
840 0 0 14970
841 0 0 14970
842 0 0 14970
843 0 0 14970
844 0 0 14970
845 0 0 14970
846 0 0 14970
847 0 0 14970
848 0 0 14970
849 0 0 14970
850 0 0 14970
851 0 0 14970
852 0 0 14970
853 0 0 14970
854 0 0 14970
855 0 0 14970
856 14 2802.63333333 14970
857 0 0 14970
858 0 0 14970
859 0 0 14970
860 0 0 14970
861 0 0 14970
862 0 0 14970
863 0 0 14970
864 0 0 14970
865 0 0 14970
866 0 0 14970
867 0 0 14970
868 0 0 14970
869 0 0 14970
870 0 0 14970
871 0 0 14970
872 0 0 14970
873 0 0 14970
874 0 0 14970
875 0 0 14970
876 0 0 14970
877 0 0 14970
878 0 0 14970
879 0 0 14970
880 0 0 14970
881 0 0 14970
882 0 0 14970
883 0 0 14970
884 0 0 14970
885 0 0 14970
886 0 0 14970
887 0 0 14970
888 0 0 14970
889 0 0 14970
890 0 0 14970
891 0 0 14970
892 0 0 14970
893 0 0 14970
894 0 0 14970
895 0 0 14970
896 0 0 14970
897 0 0 14970
898 0 0 14970
899 0 0 14970
900 0 0 14970
901 0 0 14970
902 0 0 14970
903 0 0 14970
904 0 0 14970
905 0 0 14970
906 0 0 14970
907 0 0 14970
908 0 0 14970
909 0 0 14970
910 0 0 14970
911 0 0 14970
912 0 0 14970
913 0 0 14970
914 0 0 14970
915 0 0 14970
916 0 0 14970
917 0 0 14970
918 0 0 14970
919 0 0 14970
920 0 0 14970
921 0 0 14970
922 0 0 14970
923 0 0 14970
924 0 0 14970
925 0 0 14970
926 0 0 14970
927 0 0 14970
928 0 0 14970
929 0 0 14970
930 0 0 14970
931 0 0 14970
932 0 0 14970
933 0 0 14970
934 0 0 14970
935 0 0 14970
936 0 0 14970
937 0 0 14970
938 0 0 14970
939 0 0 14970
940 0 0 14970
941 0 0 14970
942 0 0 14970
943 0 0 14970
944 0 0 14970
945 0 0 14970
946 0 0 14970
947 0 0 14970
948 0 0 14970
949 0 0 14970
950 0 0 14970
951 0 0 14970
952 0 0 14970
953 0 0 14970
954 0 0 14970
955 0 0 14970
956 0 0 14970
957 0 0 14970
958 0 0 14970
959 0 0 14970
960 0 0 14970
961 0 0 14970
962 0 0 14970
963 0 0 14970
964 0 0 14970
965 0 0 14970
966 0 0 14970
967 0 0 14970
968 0 0 14970
969 0 0 14970
970 0 0 14970
971 0 0 14970
972 0 0 14970
973 0 0 14970
974 0 0 14970
975 0 0 14970
976 0 0 14970
977 0 0 14970
978 0 0 14970
979 0 0 14970
980 0 0 14970
981 0 0 14970
982 0 0 14970
983 0 0 14970
984 0 0 14970
985 0 0 14970
986 0 0 14970
987 0 0 14970
988 0 0 14970
989 0 0 14970
990 0 0 14970
991 0 0 14970
992 0 0 14970
993 0 0 14970
994 0 0 14970
995 0 0 14970
996 0 0 14970
997 0 0 14970
998 0 0 14970
999 0 0 14970
1000 3 83.65 14970
1001 0 0 14970
1002 0 0 14970
1003 0 0 14970
1004 0 0 14970
1005 0 0 14970
1006 0 0 14970
1007 0 0 14970
1008 0 0 14970
1009 0 0 14970
1010 0 0 14970
1011 0 0 14970
1012 0 0 14970
1013 0 0 14970
1014 0 0 14970
1015 0 0 14970
1016 0 0 14970
1017 0 0 14970
1018 0 0 14970
1019 0 0 14970
1020 0 0 14970
1021 0 0 14970
1022 0 0 14970
1023 0 0 14970
1024 25 1721.18333333 14970
1025 0 0 14970
1026 0 0 14970
1027 0 0 14970
1028 0 0 14970
1029 0 0 14970
1030 0 0 14970
1031 0 0 14970
1032 0 0 14970
1033 0 0 14970
1034 0 0 14970
1035 0 0 14970
1036 0 0 14970
1037 0 0 14970
1038 0 0 14970
1039 0 0 14970
1040 0 0 14970
1041 0 0 14970
1042 0 0 14970
1043 0 0 14970
1044 0 0 14970
1045 0 0 14970
1046 0 0 14970
1047 0 0 14970
1048 0 0 14970
1049 0 0 14970
1050 0 0 14970
1051 0 0 14970
1052 0 0 14970
1053 0 0 14970
1054 0 0 14970
1055 0 0 14970
1056 0 0 14970
1057 0 0 14970
1058 0 0 14970
1059 0 0 14970
1060 0 0 14970
1061 0 0 14970
1062 0 0 14970
1063 0 0 14970
1064 0 0 14970
1065 0 0 14970
1066 0 0 14970
1067 0 0 14970
1068 0 0 14970
1069 0 0 14970
1070 0 0 14970
1071 0 0 14970
1072 0 0 14970
1073 0 0 14970
1074 0 0 14970
1075 0 0 14970
1076 0 0 14970
1077 0 0 14970
1078 0 0 14970
1079 0 0 14970
1080 0 0 14970
1081 0 0 14970
1082 0 0 14970
1083 0 0 14970
1084 0 0 14970
1085 0 0 14970
1086 0 0 14970
1087 0 0 14970
1088 0 0 14970
1089 0 0 14970
1090 0 0 14970
1091 0 0 14970
1092 0 0 14970
1093 0 0 14970
1094 0 0 14970
1095 0 0 14970
1096 0 0 14970
1097 0 0 14970
1098 0 0 14970
1099 0 0 14970
1100 0 0 14970
1101 0 0 14970
1102 0 0 14970
1103 0 0 14970
1104 0 0 14970
1105 0 0 14970
1106 0 0 14970
1107 0 0 14970
1108 0 0 14970
1109 0 0 14970
1110 0 0 14970
1111 0 0 14970
1112 0 0 14970
1113 0 0 14970
1114 0 0 14970
1115 0 0 14970
1116 0 0 14970
1117 0 0 14970
1118 0 0 14970
1119 0 0 14970
1120 0 0 14970
1121 0 0 14970
1122 0 0 14970
1123 0 0 14970
1124 0 0 14970
1125 0 0 14970
1126 0 0 14970
1127 0 0 14970
1128 0 0 14970
1129 0 0 14970
1130 0 0 14970
1131 0 0 14970
1132 0 0 14970
1133 0 0 14970
1134 0 0 14970
1135 0 0 14970
1136 0 0 14970
1137 0 0 14970
1138 0 0 14970
1139 0 0 14970
1140 0 0 14970
1141 0 0 14970
1142 0 0 14970
1143 0 0 14970
1144 0 0 14970
1145 0 0 14970
1146 0 0 14970
1147 0 0 14970
1148 0 0 14970
1149 0 0 14970
1150 0 0 14970
1151 0 0 14970
1152 0 0 14970
1153 0 0 14970
1154 0 0 14970
1155 0 0 14970
1156 0 0 14970
1157 0 0 14970
1158 0 0 14970
1159 0 0 14970
1160 0 0 14970
1161 0 0 14970
1162 0 0 14970
1163 0 0 14970
1164 0 0 14970
1165 0 0 14970
1166 0 0 14970
1167 0 0 14970
1168 0 0 14970
1169 0 0 14970
1170 0 0 14970
1171 0 0 14970
1172 0 0 14970
1173 0 0 14970
1174 0 0 14970
1175 0 0 14970
1176 0 0 14970
1177 0 0 14970
1178 0 0 14970
1179 0 0 14970
1180 0 0 14970
1181 0 0 14970
1182 0 0 14970
1183 0 0 14970
1184 0 0 14970
1185 0 0 14970
1186 0 0 14970
1187 0 0 14970
1188 0 0 14970
1189 0 0 14970
1190 0 0 14970
1191 0 0 14970
1192 0 0 14970
1193 0 0 14970
1194 0 0 14970
1195 0 0 14970
1196 0 0 14970
1197 0 0 14970
1198 0 0 14970
1199 0 0 14970
1200 1 46.3666666667 14970
1201 0 0 14970
1202 0 0 14970
1203 0 0 14970
1204 0 0 14970
1205 0 0 14970
1206 0 0 14970
1207 0 0 14970
1208 0 0 14970
1209 0 0 14970
1210 0 0 14970
1211 0 0 14970
1212 0 0 14970
1213 0 0 14970
1214 0 0 14970
1215 0 0 14970
1216 0 0 14970
1217 0 0 14970
1218 0 0 14970
1219 0 0 14970
1220 0 0 14970
1221 0 0 14970
1222 0 0 14970
1223 0 0 14970
1224 0 0 14970
1225 0 0 14970
1226 0 0 14970
1227 0 0 14970
1228 0 0 14970
1229 0 0 14970
1230 0 0 14970
1231 0 0 14970
1232 0 0 14970
1233 0 0 14970
1234 0 0 14970
1235 0 0 14970
1236 0 0 14970
1237 0 0 14970
1238 0 0 14970
1239 0 0 14970
1240 0 0 14970
1241 0 0 14970
1242 0 0 14970
1243 0 0 14970
1244 0 0 14970
1245 0 0 14970
1246 0 0 14970
1247 0 0 14970
1248 0 0 14970
1249 0 0 14970
1250 0 0 14970
1251 0 0 14970
1252 0 0 14970
1253 0 0 14970
1254 0 0 14970
1255 0 0 14970
1256 0 0 14970
1257 0 0 14970
1258 0 0 14970
1259 0 0 14970
1260 0 0 14970
1261 0 0 14970
1262 0 0 14970
1263 0 0 14970
1264 0 0 14970
1265 0 0 14970
1266 0 0 14970
1267 0 0 14970
1268 0 0 14970
1269 0 0 14970
1270 0 0 14970
1271 0 0 14970
1272 0 0 14970
1273 0 0 14970
1274 0 0 14970
1275 0 0 14970
1276 0 0 14970
1277 0 0 14970
1278 0 0 14970
1279 0 0 14970
1280 0 0 14970
1281 0 0 14970
1282 0 0 14970
1283 0 0 14970
1284 0 0 14970
1285 0 0 14970
1286 0 0 14970
1287 0 0 14970
1288 0 0 14970
1289 0 0 14970
1290 0 0 14970
1291 0 0 14970
1292 0 0 14970
1293 0 0 14970
1294 0 0 14970
1295 0 0 14970
1296 0 0 14970
1297 0 0 14970
1298 0 0 14970
1299 0 0 14970
1300 0 0 14970
1301 0 0 14970
1302 0 0 14970
1303 0 0 14970
1304 0 0 14970
1305 0 0 14970
1306 0 0 14970
1307 0 0 14970
1308 0 0 14970
1309 0 0 14970
1310 0 0 14970
1311 0 0 14970
1312 0 0 14970
1313 0 0 14970
1314 0 0 14970
1315 0 0 14970
1316 0 0 14970
1317 0 0 14970
1318 0 0 14970
1319 0 0 14970
1320 0 0 14970
1321 0 0 14970
1322 0 0 14970
1323 0 0 14970
1324 0 0 14970
1325 0 0 14970
1326 0 0 14970
1327 0 0 14970
1328 0 0 14970
1329 0 0 14970
1330 0 0 14970
1331 0 0 14970
1332 0 0 14970
1333 0 0 14970
1334 0 0 14970
1335 0 0 14970
1336 0 0 14970
1337 0 0 14970
1338 0 0 14970
1339 0 0 14970
1340 0 0 14970
1341 0 0 14970
1342 0 0 14970
1343 0 0 14970
1344 0 0 14970
1345 0 0 14970
1346 0 0 14970
1347 0 0 14970
1348 0 0 14970
1349 0 0 14970
1350 37 4723.25 14970
1351 0 0 14970
1352 0 0 14970
1353 0 0 14970
1354 0 0 14970
1355 0 0 14970
1356 0 0 14970
1357 0 0 14970
1358 0 0 14970
1359 0 0 14970
1360 0 0 14970
1361 0 0 14970
1362 0 0 14970
1363 0 0 14970
1364 0 0 14970
1365 0 0 14970
1366 0 0 14970
1367 0 0 14970
1368 0 0 14970
1369 0 0 14970
1370 0 0 14970
1371 0 0 14970
1372 0 0 14970
1373 0 0 14970
1374 0 0 14970
1375 0 0 14970
1376 0 0 14970
1377 0 0 14970
1378 0 0 14970
1379 0 0 14970
1380 0 0 14970
1381 0 0 14970
1382 0 0 14970
1383 0 0 14970
1384 0 0 14970
1385 0 0 14970
1386 0 0 14970
1387 0 0 14970
1388 0 0 14970
1389 0 0 14970
1390 0 0 14970
1391 0 0 14970
1392 0 0 14970
1393 0 0 14970
1394 0 0 14970
1395 0 0 14970
1396 0 0 14970
1397 0 0 14970
1398 0 0 14970
1399 0 0 14970
1400 0 0 14970
1401 0 0 14970
1402 0 0 14970
1403 0 0 14970
1404 0 0 14970
1405 0 0 14970
1406 0 0 14970
1407 0 0 14970
1408 0 0 14970
1409 0 0 14970
1410 0 0 14970
1411 0 0 14970
1412 0 0 14970
1413 0 0 14970
1414 0 0 14970
1415 0 0 14970
1416 0 0 14970
1417 0 0 14970
1418 0 0 14970
1419 0 0 14970
1420 0 0 14970
1421 0 0 14970
1422 0 0 14970
1423 0 0 14970
1424 0 0 14970
1425 0 0 14970
1426 0 0 14970
1427 0 0 14970
1428 0 0 14970
1429 0 0 14970
1430 0 0 14970
1431 0 0 14970
1432 0 0 14970
1433 0 0 14970
1434 0 0 14970
1435 0 0 14970
1436 0 0 14970
1437 0 0 14970
1438 0 0 14970
1439 0 0 14970
1440 0 0 14970
1441 0 0 14970
1442 0 0 14970
1443 0 0 14970
1444 0 0 14970
1445 0 0 14970
1446 0 0 14970
1447 0 0 14970
1448 0 0 14970
1449 0 0 14970
1450 0 0 14970
1451 0 0 14970
1452 0 0 14970
1453 0 0 14970
1454 0 0 14970
1455 0 0 14970
1456 0 0 14970
1457 0 0 14970
1458 0 0 14970
1459 0 0 14970
1460 0 0 14970
1461 0 0 14970
1462 0 0 14970
